DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,formatted_address,transformed_address,YearMonth
2015-12-17,"51 KILLYLASTIN HEIGHTS, LETTERKENNY, DONEGAL",,4,110000.0,0,0,1,,54.9706921,-7.7570577,64,"51 Killylastin Heights, Killylastin, Letterkenny, Co. Donegal, F92 X68V, Ireland",4397,201512
2014-10-20,"55 PRIMROSE GARDENS, CLARECASTLE, CLARE",,2,165000.0,0,0,1,,52.8120039,-8.970621999999999,64,"55 Primrose Gardens, Creggaunnahilla, Ennis, Co. Clare, V95 D6D3, Ireland",5701,201410
2017-08-03,"97 SOUTHGATE, CORK ST, DUBLIN",Dublin 8,5,320000.0,0,0,1,,53.3381651,-6.279728500000001,44,"Apartment 115 Block 3, South Gate Apartments, 8 Cork St, Maryland, Dublin 8, Ireland",1009,201708
2018-12-12,"TULLYBEG, RAMELTON, LETTERKENNY",,4,50000.0,1,0,1,,54.1834455,-8.4439721,58,"Tully Beg, Co. Sligo, Ireland",1733,201812
2019-04-17,"ROSETOWN, ROSSLARE, WEXFORD",,24,240000.0,0,0,1,,52.2642763,-6.3889352,58,"Rosetown, Co. Wexford, Ireland",423,201904
2017-07-03,"6 THE CRANNOG, MONAGHAN, MONAGHAN",,17,171000.0,0,0,1,,54.24310639999999,-6.972654899999999,64,"6 The Crannog, Glen Rd, Tully, Monaghan, H18 K162, Ireland",6992,201707
2020-09-18,"607 CHESTNUT CLOSE, ELM PARK, CASTLETROY",,12,165000.0,0,0,1,,52.66972149999999,-8.5614852,64,"607 Chestnut Cl, Elm Park, Castletroy, Co. Limerick, V94 086X, Ireland",2406,202009
2021-12-16,"COOLYDUFF, INNISCARRA, CORK",,3,420000.0,0,0,1,,51.8996784,-8.6080459,58,"Coolyduff, Co. Cork, Ireland",400,202112
2019-11-29,"35 THE CLOISTERS, ARD CASHEL, WATERGRASSHILL",,3,184296.33,0,0,1,,52.0112344,-8.3476723,64,"35 The Cloisters, Ard Cashel, Watergrasshill, Co. Cork, T56 E974, Ireland",6978,201911
2012-02-03,"14 Auburn Drive, Kilkenny",,9,150000.0,0,0,1,,52.67311249999999,-7.253114800000001,64,"14 Auburn Dr, Glendine, Kilkenny, R95 KPD6, Ireland",1481,201202
2015-12-08,"KNOCKANANLIG, CASTLEISLAND, CO KERRY",,7,160000.0,0,0,1,,52.2328974,-9.4601492,57,"Knockananlig, Castleisland, Co. Kerry, Ireland",363,201512
2019-03-01,"5 College View Avenue, Westport Road, Castlebar",,15,109000.0,1,1,0,,53.84415019999999,-9.3181424,64,"5 College View, Knockaphunta, Castlebar, Co. Mayo, Ireland",2717,201903
2018-06-15,"BUFFY COTTAGE, SHEIL AVE, BUNDORAN",,4,60000.0,0,0,1,,54.4762162,-8.2814839,62,"Buffy Cottage, Sheil Ave, Magheracar, Bundoran, Co. Donegal, Ireland",2853,201806
2018-02-16,"22 CLAREMONT COURT, FINGLAS RD, GLASNEVIN DUBLIN 11",Dublin 11,5,430000.0,0,0,1,,53.370639,-6.2816183,64,"22 Claremont Ct, Glasnevin, Dublin 11, D11 Y2W2, Ireland",2482,201802
2011-02-16,"Bawnard, Coolagarranroe, Burncourt  Cahir",,21,110000.0,0,0,1,,52.3288072,-8.1378152,58,"Coolagarranroe, Co. Tipperary, Ireland",420,201102
2013-08-11,"30 IONA CRESCENT, DUBLIN 9, DUBLIN",Dublin 9,5,675000.0,0,0,1,,53.3676608,-6.264816,64,"30 Iona Cres, Glasnevin, Dublin 9, D09 C4H2, Ireland",4285,201308
2021-12-02,"387 TIRELLAN HEIGHTS, HEADFORD RD, GALWAY",,6,224000.0,0,0,1,,53.290813,-9.0435935,64,"387 Tirellan Heights, Galway, Ireland",7249,202112
2017-06-20,"7 TRALEE MARINA, TRALEE, KERRY",,7,39692.0,0,0,1,,52.265482,-9.716168099999999,64,"7 Tralee Marina, Tralee, Co. Kerry, Ireland",7280,201706
2013-08-28,"11 The Printworks  Lr Dargle Rd, Bray",,25,115000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201308
2016-05-18,"14 GLEANN ALAINN, BALLYGARVAN, CORK",,3,175000.0,0,0,1,,51.82271249999999,-8.4649943,64,"14 Gleann Alainn, Ballyduhig South, Ballygarvan, Co. Cork, T12 W8NH, Ireland",3681,201605
2015-06-30,"16 GARRAN ISEAL, DOUGHISKA, GALWAY",,6,135000.0,0,0,1,,53.2828538,-8.9786852,64,"16 Garrán Íseal, Doughiska, Co. Galway, H91 EH9P, Ireland",3643,201506
2021-01-25,"15 ARD NA GREINE, DARK RD, MIDLETON",,3,175000.0,0,0,1,,51.9019713,-8.169646199999999,64,"15 Árd Na Greine, Castleredmond, Co. Cork, Ireland",7774,202101
2019-12-19,"138 MARINA VILLAGE, MALAHIDE, CO DUBLIN",,5,780000.0,0,0,1,,53.4541865,-6.1550795,64,"138 Marina Village, Malahide, Co. Dublin, Ireland",4888,201912
2014-02-28,"TEVENIE, DROMINA, CHARLEVILLE",,3,40000.0,0,0,1,,52.3140077,-8.8021272,57,"Dromina, Co. Cork, Ireland",400,201402
2017-06-20,"3 BARNAMORE GROVE, FINGLAS SOUTH, DUBLIN 11",Dublin 11,5,187000.0,0,0,1,,53.3807918,-6.3034709,64,"Saint Therese, 11 Barnamore Grove, Finglas South, Dublin, D11 X3C2, Ireland",7213,201706
2020-10-22,"29 POOLBOY QUAY, NAVAN, MEATH",,16,140000.0,0,0,1,,53.6548841,-6.6810664,62,"4, Poolboy Quay Apartments, Flower Hill, Dillonsland, Navan, Co. Meath, Ireland",805,202010
2016-04-05,"71 DAAR RIVER VIEW, NEWCASTLE WEST",,12,99000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.4566203,-9.0503235,64,"71 Daar River View, Dungeeha, Co. Limerick, Ireland",3066,201604
2010-10-09,"2 Talbot Road, Malahide, Co Dublin",,5,410000.0,0,0,1,,53.4490081,-6.1827381,64,"Seaboro, 2 Talbot Rd, Yellow Walls, Malahide, Co. Dublin, K36 Y050, Ireland",101,201010
2010-07-26,"Hillcrest, Tonegurrane, Corrandulla",,6,171000.0,0,0,1,,53.3991608,-8.995794499999999,57,"Carrowbeg North, Corrandulla, Co. Galway, Ireland",5303,201007
2015-11-09,"48 STONEY HURST, DOORADOYLE, LIMERICK",,12,149000.0,0,0,1,,52.6330921,-8.6473306,64,"48 Stoney Hurst, Dooradoyle, Co. Limerick, V94 AT2Y, Ireland",6776,201511
2018-03-28,"3 SLI NA MONA, BALLYMAHON, CO. LONGFORD",,13,50000.0,0,0,1,,53.5653355,-7.7635224,64,"3 Slí Na Móna, Mostrim Rd, Ballymahon, Co. Longford, N39 AK81, Ireland",6465,201803
2021-10-27,"8 GREENHILLS, MANORCUNNINGHAM, LETTERKENNY",,4,100000.0,0,0,1,,54.9552585,-7.6233678,57,"Manorcunningham, Co. Donegal, Ireland",402,202110
2012-07-26,"Barran, Blacklion, Co Cavan",,1,125000.0,0,0,1,,54.2920639,-7.875127599999999,57,"Tuam, Blacklion, Co. Cavan, Ireland",297,201207
2015-04-14,"14 Bracken Park Close, Carpenterstown Road, Castleknock",Dublin 15,5,524229.07,0,1,0,greater than 125 sq metres,53.3719886,-6.3782759,63,"Carpenterstown Road, Dublin, Ireland",6125,201504
2012-04-05,"apt 8 the Haymarket wharf, John Street",,14,125000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201204
2012-06-15,"2 Temple Square, Dartry",,5,297000.0,0,0,1,,53.31200690000001,-6.2590102,62,"2 Temple Square, Rathmines, Dublin 6, Ireland",6885,201206
2017-02-22,"APT. 2 STRAND ROAD, LAYTOWN, COUNTY MEATH",,16,78000.0,0,0,1,,53.6795723,-6.2377451,64,"place apartments, Gildoran Apartments, 2 Strand Rd, Corballis, Laytown, Co. Meath, A92 EC59, Ireland",7757,201702
2015-04-17,"Apt 19 Rivergate, Creywell, New Ross",,24,40000.0,0,1,0,greater than 125 sq metres,52.39974429999999,-6.9400117,62,"Creywell, The Bowling Green, Craywell, New Ross, Co. Wexford, Ireland",907,201504
2017-09-22,"21 MARLTON GROVE, WICKLOW TOWN, WICKLOW",,25,299000.0,0,0,1,,52.9739412,-6.055298899999999,64,"21 Marlton Grove, Ballynerrin Lower, Wicklow, A67 X361, Ireland",4910,201709
2017-11-23,"CORRAGEEN, RATHNURE, ENNISCORTHY",,24,200000.0,0,0,1,,52.5191179,-6.8010291,58,"Corrageen, Grange, Co. Wexford, Ireland",574,201711
2013-05-29,"Tarmons, Waterville",,7,235000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201305
2015-10-16,"28 OAKDALE CRESCENT, FIRHOUSE, DUBLIN 24",Dublin 24,5,371000.0,0,0,1,,53.27128459999999,-6.3402753,64,"28 Oakdale Cres, Oldcourt, Dublin 24, D24 V8W2, Ireland",5370,201510
2016-12-22,"CHURCH STREET, KILCOCK, COUNTY KILDARE",,8,15000.0,0,0,1,,53.3994266,-6.6681233,57,"Commons East, Kilcock, Co. Kildare, Ireland",3311,201612
2010-04-30,"Main Stret, Duleek",,16,90000.0,1,0,1,,53.6547501,-6.4221752,57,"Abbeyland, Duleek, Co. Meath, Ireland",518,201004
2020-12-18,"1 Convent Drive, Blackrock Villas, Blackrock",,3,348017.0,0,1,0,,51.89385979999999,-8.4148111,44,"Glandore Ave, Blackrock, Cork, Ireland",1495,202012
2016-09-27,"DROMTRASNA, HARRETT, ABBEYFEALE",,12,30000.0,0,0,1,,52.3805537,-9.2428437,58,"Dromtrasna (Hartnett), Co. Limerick, Ireland",2,201609
2014-07-23,"2 HARBOUR HEIGHTS, KINSALE, CORK",,3,350000.0,0,0,1,,51.7074452,-8.5356095,64,"2 Harbour Heights, Blackhorsefield, Kinsale, Co. Cork, P17 E840, Ireland",3970,201407
2014-03-14,"4 ALMA PARK, MONKSTOWN VILLAGE, MONKSTOWN",,5,390000.0,0,0,1,,53.2920722,-6.153521,64,"4 Alma Park, Monkstown, Co. Dublin, A94 Y1Y6, Ireland",1272,201403
2019-07-02,"46 RIALTO COURT, RIALTO ST, RIALTO DUBLIN 8",Dublin 8,5,170000.0,0,0,1,,53.3367921,-6.296610599999999,64,"46 Rialto Court, Saint James' (part of Phoenix Park), Dublin, Ireland",6047,201907
2014-12-16,"CRANNA, CAHIR, TIPPERARY",,21,59000.0,0,0,1,,52.3393719,-7.930776000000001,58,"Cranna, Kilcommon Cross, Co. Tipperary, Ireland",625,201412
2014-04-17,"79 KINCORA COURT, CLONTARF, DUBLIN 3",Dublin 3,5,285000.0,0,0,1,,53.36024,-6.1874395,64,"79 Kincora Ct, Clontarf, Dublin 3, D03 A9C9, Ireland",4426,201404
2021-08-27,"1A KILNAGURTEEN, MACROOM, KILNAGURTEEN",,3,210000.0,0,0,1,,51.9048039,-8.9588478,57,"Sleveen East, Macroom, Co. Cork, Ireland",3318,202108
2014-06-18,"7 Westview Terrace, Waterville",,7,130000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201406
2014-07-04,"35A METROPOLITAN APTS, INCHICORE ROAD, KILMAINHAM",,5,82927.41,1,0,1,,53.3415964,-6.3143882,62,"Metropolitan Apartments, Inchicore Rd, Inchicore, Dublin 8, Ireland",1344,201407
2018-05-25,"34 ST LAURENCE RD, CHAPELIZOD, DUBLIN 20",Dublin 20,5,555000.0,0,0,1,,53.34727050000001,-6.3458717,62,"Liffey Terrace, 20 St Laurence's Rd, Chapelizod, Dublin 20, Ireland",6900,201805
2017-07-24,"16 ROSAN GLAS, RAHOON, GALWAY",,6,299000.0,0,0,1,,53.2783103,-9.0924069,64,"16 Rosán Glas, Rahoon, Galway, Co. Galway, H91 DPW7, Ireland",6239,201707
2017-06-12,"MAUDLIN STREET, KELLS, CO MEATH",,16,62750.0,0,0,1,,53.7296572,-6.8756757,63,"Maudlin St, Kells, Co. Meath, Ireland",6568,201706
2016-11-30,"24 STATION HOUSE, SEABROOK MANOR, STATION RD",Dublin 13,5,265000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201611
2012-08-30,"8 kilcrea park, magazine road",,3,200000.0,0,0,1,,51.8882714,-8.4970046,64,"8 Kilcrea Park, Glasheen, Cork, Ireland",4366,201208
2018-09-10,"BOLTEENS, CASTLEMAINE, CO KERRY",,7,85000.0,0,0,1,,52.1684322,-9.7014756,57,"Gransha Lower, Castlemaine, Co. Kerry, Ireland",4744,201809
2020-02-21,"3 THE VILLAGE, MOUNTMELLICK RD, PORTLAOISE",,10,155000.0,0,0,1,,53.0398052,-7.308972199999999,64,"3 The Village, Mountmellick Rd, Maryborough, Portlaoise, Co. Laois, R32 PW2K, Ireland",7194,202002
2010-07-16,"74 Clonroosk Abbey, Portlaoise",,10,111436.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.0474182,-7.321279100000001,64,"74 Clonroosk Abbey, Maryborough, Portlaoise, Co. Laois, R32 V66E, Ireland",2549,201007
2018-10-19,"12 THE WAY, MILLTREE PARK, RATOATH",,16,310000.0,0,0,1,,53.50244989999999,-6.4563555,64,"12 The Way, Milltree Park, Ratoath, Co. Meath, A85 R998, Ireland",7202,201810
2015-11-06,"76 SAINT IGNATIUS ROAD, PHIBSOBORO, DUBLIN 7",,5,277000.0,0,0,1,,53.36144059999999,-6.261000399999999,64,"7 St Ignatius Rd, Phibsborough, Dublin 7, D07 E638, Ireland",6664,201511
2020-12-17,"28 CONGRESS VILLAS, DUNGARVAN, CO WATERFORD",,22,107000.0,0,0,1,,52.0870218,-7.634256899999999,64,"28 Congress Villas, Cloneety, Dungarvan, Co. Waterford, X35 AW81, Ireland",2760,202012
2019-09-10,"1 MOYNE RD, BALDOYLE, DUBLIN 13",Dublin 13,5,42500.0,0,0,1,,53.4088179,-6.1423871,64,"1 Moyne Rd, Maynetown, Dublin 13, D13 X2X7, Ireland",5201,201909
2012-12-17,"8 Kiltegan Park, Rochestown Road, Cork",,3,320000.0,0,0,1,,51.8775082,-8.421273099999999,64,"8 Rochestown Rd, Kiltegan Park, Maryborough, Cork, T12 RD0V, Ireland",6145,201212
2018-11-22,"12 THE OAKS, TURLOUGH RD, CASTLEBAR",,15,247500.0,0,0,1,,53.8646188,-9.2906427,64,"12 Turlough Rd, The Oaks, Knockthomas, Castlebar, Co. Mayo, F23 EK02, Ireland",7307,201811
2016-02-25,"4 Glebe Crescent ors The Fair Green, Market Green, Balbriggan",,5,180000.0,0,0,1,,53.6065445,-6.1821448,62,"Glebe Crescent, Old Market Green, Balbriggan, Co. Dublin, Ireland",2965,201602
2016-05-30,"ST LAWRENCE, SHERCOCK RD, BAILIEBOROUGH",,1,235000.0,0,0,1,,53.9156096,-6.969294199999999,57,"Tanderagee, Bailieborough, Co. Cavan, Ireland",227,201605
2021-11-11,"32 COIS NA HABHANN, MULLINAHONE, COUNTY TIPPERARY",,21,210000.0,0,0,1,,52.5129958,-7.508455,64,"32 Cois Na hAbháinn, Mullinahone, Co. Tipperary, E41 Y298, Ireland",2686,202111
2019-09-30,"6 MILVERTON HOUSE, MONTGOMERY ST, CARLOW",,0,94957.0,0,0,1,,52.8415844,-6.932929199999999,62,"Apartment 5, Milverton, Montgomery St, Graigue, Carlow, Ireland",1119,201909
2017-09-22,"42 MARKET CLOSE, MARKET YARD, SLIGO",,20,55000.0,0,0,1,,54.2683967,-8.474217399999999,43,"Abbeyquarter North, Sligo, Ireland",5311,201709
2017-03-23,"FERMOYLE, EMLAGHMORE, BALLINSKELLIGS",,7,90000.0,0,0,1,,51.8664194,-10.2501345,51,"Dungeagan, Ballinskelligs, Co. Kerry, Ireland",241,201703
2011-10-05,"10-11 Lower Tinahask, Arklow",,25,105000.0,0,0,1,,52.79391340000001,-6.1495788,64,"10 Tinahask Lower, Arklow, Co. Wicklow, Y14 AY90, Ireland",7243,201110
2020-12-17,"12 MEADOW PARK GROVE, BALLYVOLANE, CORK",,3,255157.3,0,0,1,,51.9171814,-8.4521079,64,"12 Meadow Park Grove, Ballyvolane, Cork, T23 H5W6, Ireland",4969,202012
2018-03-29,"12 DUN ARD, DOON ROAD, BALLYBUNION",,7,36363.0,0,0,1,,52.5207069,-9.6716818,64,"12 Doon Rd, Dun Ard, Doon West, Ballybunion, Co. Kerry, V31 Y207, Ireland",3169,201803
2015-03-30,"CLONROAD, ENNIS, CO CLARE",,2,105000.0,0,0,1,,52.831006,-8.9916345,63,"Clon Rd, Clonroad More, Ennis, Co. Clare, Ireland",5882,201503
2011-11-03,"21 Castlegrange Close, Clondalkin, Dublin 22",,6,173000.0,0,0,1,,53.3215983,-6.4259087,64,"21 Castlegrange Cl, Deansrath, Dublin 22, D22 W8P4, Ireland",2278,201111
2014-11-06,"27 CROAGHPATRICK RD, NAVAN RD, DUBLIN 7",Dublin 7,5,550000.0,0,0,1,,53.3637449,-6.3082834,64,"27 Croaghpatrick Rd, Ashtown, Dublin, Co. Dublin, Ireland",2974,201411
2016-02-25,"46 Kenilworth Square, Rathgar",Dublin 6,5,865000.0,0,0,1,,53.3168202,-6.2762597,64,"46 Kenilworth Square S, Rathmines, Dublin 6, D06 Y152, Ireland",4339,201602
2011-12-16,"Grenagh, County Cork",,3,50000.0,0,0,1,,52.0104774,-8.610667,57,"Grenagh North, Grenagh, Co. Cork, Ireland",5307,201112
2020-12-10,"2 REENKILLA, LAURAGH, KILLARNEY",,7,60000.0,0,0,1,,51.7628936,-9.779053,57,"Lauragh Lower, Lauragh, Co. Kerry, Ireland",4748,202012
2010-03-31,"ST. JUDES' MEADOW, CASTLETAYLOR, KILCOLGAN",,6,305000.0,0,0,1,,53.1809078,-8.802315,58,"Castletaylor North, Carrigeen, Co. Galway, Ireland",5297,201003
2019-07-24,"139 BANDON RD, CORK, CORK",,3,155000.0,0,0,1,,51.89237929999999,-8.4832019,64,"139 Bandon Rd, The Lough, Cork, T12 D6KX, Ireland",1590,201907
2021-01-07,"20 BISHOP'S COURT, ENNIS, CO CLARE",,2,252500.0,0,0,1,,52.8474255,-8.988738399999999,57,"Ennis, Co. Clare, Ireland",399,202101
2013-06-30,"30 Ridgewood Avenue, Swords",,5,238000.0,0,0,1,,53.4483291,-6.2507145,64,"30 Ridgewood Ave, Ridgewood, Swords, Co. Dublin, K67 XF88, Ireland",6057,201306
2021-08-09,"71 HOLYWELL DR, GORSE HILL, KINSEALY",,5,241500.0,0,0,1,,53.4456019,-6.2129889,64,"71 Holywell Dr, Barrysparks, Swords, Co. Dublin, Ireland",4146,202108
2018-03-14,"408 CASTLE PLACE, RAILWAY SQ, WATERFORD",,22,104000.0,0,0,1,,52.2555309,-7.1117095,62,"Castle Place, Poleberry Link Rd, Waterford, Ireland",5665,201803
2017-06-01,"ARDMORE, KNOCKLONG, LIMERICK",,12,40000.0,0,0,1,,52.4367599,-8.4103468,57,"Knocklong East, Knocklong, Co. Limerick, Ireland",3314,201706
2016-09-28,"GLENGOOLE, THURLES, TIPPERARY",,21,70000.0,0,0,1,,52.6801064,-7.8044421,57,"Thurles, Co. Tipperary, Ireland",420,201609
2017-07-04,"55 ST MARYS PARK, CRUMLIN, DUBLIN 12",Dublin 12,5,275000.0,0,0,1,,53.32285839999999,-6.3222656,64,"55 St Mary's Park, Walkinstown, Dublin 12, D12 N4C9, Ireland",6701,201707
2016-09-30,"3 WATERSIDE QUAY, HANNOVER STREET, CO CORK",,3,142000.0,0,0,1,,51.8970048,-8.4804013,62,"Waterside Quay, Hanover St, Centre, Cork, Ireland",5741,201609
2021-02-06,"3 HILLVIEW, YOUGHAL, CORK",,3,39250.0,1,0,1,,51.9542704,-7.8471707,57,"Youghal, Co. Cork, Ireland",400,202102
2014-03-07,"38 LORCAN GROVE, SANTRY, DUBLIN 9",,5,326000.0,0,0,1,,53.39146390000001,-6.2385276,64,"Saint Jude, 38 Lorcan Grove, Whitehall, Dublin 9, D09 HN12, Ireland",4330,201403
2012-09-25,"Las Olas, Ballywaltrim Lane, Bray",,25,560000.0,0,0,1,,53.183849,-6.1339087,63,"Ballywaltrim Ln, Bray, Co. Wicklow, Ireland",4655,201209
2013-08-15,"39 ORLYNN PK, LUSK, DUBLIN",,5,90000.0,1,0,1,,53.5241049,-6.1610962,64,"39 Orlynn Park, Lough Common, Lusk, Co. Dublin, K45 PX98, Ireland",5458,201308
2020-02-07,"SRAHEEN, AGHAGOWER, WESTPORT",,15,45000.0,0,0,1,,53.70801220000001,-9.457625499999999,58,"Sraheen, Co. Mayo, Ireland",414,202002
2016-03-03,"49 Bremore Pastures Way, Balbriggan",,5,174000.0,0,0,1,,53.6116193,-6.2094128,64,"49 Bremore Pastures Way, Clogheder, Balbriggan, Co. Dublin, K32 XP92, Ireland",1965,201603
2019-09-30,"KNOCKNASCRANE, MILTOWN MALBAY, CO CLARE",,2,190000.0,0,0,1,,52.8562013,-9.4007763,57,"Leagard North, Miltown Malbay, Co. Clare, Ireland",5310,201909
2017-10-03,"8 Holdbrook Way, Portlaoise",,10,123348.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.0443312,-7.260864600000001,64,"8 Holdbrook Way, Kilminchy, Portlaoise, Co. Laois, R32 PD87, Ireland",4115,201710
2015-08-09,"38 SANDYFORD HALL CRESCENT, SANDYFORD, DUBLIN 18",Dublin 18,5,377500.0,0,0,1,,53.26274009999999,-6.2162789,64,"38 Sandyford Hall Cres, Murphystown, Dublin 18, D18 V0Y9, Ireland",6306,201508
2017-12-13,"51 COIS RAILLE, BALLAGHADERREEN",,19,43375.0,1,0,1,,53.906622,-8.572835099999999,64,"51 Cois Ráille, Kilcolman, Ballaghaderreen, Co. Roscommon, F45 HN28, Ireland",2688,201712
2021-09-14,"81 CRANFORD COURT, STILLORGAN RD, DONNYBROOK DUBLIN 4",Dublin 4,5,271000.0,0,0,1,,53.31036049999999,-6.2161754,62,"Cranford Court, Stillorgan Rd, Priesthouse, Dublin 4, Ireland",2919,202109
2011-11-21,"53 O'Byrne Road, Bray",,25,145000.0,0,0,1,,53.1918634,-6.108300000000001,64,"53 O'Byrne Rd, Oldcourt, Bray, Co. Wicklow, A98 X4X5, Ireland",5328,201111
2017-11-13,"12 ORCHARD GARDENS, SHANAGARRY, MIDLETON",,3,270000.0,0,0,1,,51.8562477,-8.0333702,64,"12 Orchard Gardens, Shanagarry North, Shanagarry, Co. Cork, P25 YK60, Ireland",5449,201711
2014-12-22,"2 CLOGHANBOY COURT, ARCADIA, ATHLONE",,23,200000.0,0,0,1,,53.4305272,-7.9214271,64,"2 Cloghanboy Avenue, Cloghanboy (Cooke), Athlone, Co. Westmeath, N37 EA07, Ireland",2513,201412
2019-05-17,"26 HIGH ST, LIMERICK",,12,125000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,201905
2020-10-22,"9 THE CEDARS, DIAMOND VALLEY, UPPER DARGLE RD BRAY",,25,287000.0,0,0,1,,53.2015021,-6.1280185,62,"Diamond Valley, Upper Dargle Rd, Bray Commons, Bray, Co. Wicklow, Ireland",7364,202010
2021-02-09,"MAGHERCLOGHER, DERRYBEG, DONEGAL",,4,312000.0,0,0,1,,55.0658865,-8.3038919,58,"Magheraclogher, Co. Donegal, Ireland",402,202102
2016-04-20,"27 Sonas Village, Ard na Greine, Enniscrone",,20,30837.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,54.2125065,-9.083516099999999,62,"Ard Na Gréine, Trotts, Enniscrone, Co. Sligo, Ireland",5243,201604
2017-04-09,"APARTMENT 2, 94 PEMBROKE RD, BALLSBRIDGE DUBLIN 4",Dublin 4,5,214286.0,0,0,1,,53.3324995,-6.2377145,65,"2, 94 Pembroke Rd, Ballsbridge, Dublin 4, D04 F5X6, Ireland",184,201704
2013-07-23,"13 Oaklawn Drive, Nenagh",,21,85000.0,0,0,1,,52.8699873,-8.2028477,64,"13 Oaklawn Dr, Dromin Rd, Nenagh North, Nenagh, Co. Tipperary, E45 XP95, Ireland",5384,201307
2016-11-21,"CASA MIA, GORDON AVE, FOXROCK DUBLIN 18",Dublin 18,5,1575000.0,0,0,1,,53.2679722,-6.172666,63,"Gordon Ave, Cornelscourt, Dublin, Ireland",1499,201611
2014-10-04,"26 The Lawn  Clover Meadows, Belmont Road, Ferrybank",,9,80100.0,0,1,0,greater than 125 sq metres,52.2671181,-7.1035588,59,"Ferrybank, Waterford, Ireland",967,201410
2010-11-26,"8 Oldbridge Court, Lucan",,5,270000.0,0,0,1,,53.3380509,-6.4370845,64,"8 Oldbridge Ct, Kishoge, Lucan, Co. Dublin, K78 PW83, Ireland",5429,201011
2021-11-30,"1 WHEATFEILD AVE, CLONDALKIN, DUBLIN",Dublin 22,5,223000.0,0,0,1,,53.3431071,-6.3939966,64,"1A Wheatfields Ave, Rowlagh, Dublin 22, D22 HW63, Ireland",7562,202111
2017-12-14,"Apartment 78, Northbank, Castleforbes Road  Upper Sheriff St",Dublin 1,5,215311.0,0,1,0,less than 38 sq metres,53.3497577,-6.232033899999999,37,"4 Castleforbes Rd, Dublin Docklands, Dublin, D01 YP22, Ireland",2269,201712
2015-02-24,"12 gneevebawn, tyrrellspass, CO WESTMEATH",,23,55000.0,0,0,1,,53.3988635,-7.353020000000001,64,"12, Gneevebane, Tyrrellspass, Co. Westmeath, N91 X2E7, Ireland",564,201502
2014-09-24,"No. 3 Balinagar, Tullamore, County Offaly",,18,240000.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.2674065,-7.337977,64,"3, Ballinagar, Co. Offaly, R35 RW50, Ireland",231,201409
2011-04-21,"15 Glor Na Mara, Rosslare Strand",,24,140000.0,0,0,1,,52.2767378,-6.3955271,62,"Glór Na Mara, Grange Rd, Whitehouse, Rosslare, Co. Wexford, Ireland",5246,201104
2010-02-03,"49 Elm Drive, Athlumney Wood, Navan",,16,200000.0,0,1,0,greater than 125 sq metres,53.6475874,-6.6605804,64,"49 Elm Dr, Bailis, Athlumney Wood, Co. Meath, C15 EF2Y, Ireland",3366,201002
2014-12-12,"8 LUTTRELLSTOWN GLADE, CASTLEKNOCK, DUBLIN 15",Dublin 15,5,385000.0,0,0,1,,53.3714184,-6.398181399999999,64,"8 Luttrellstown Glade, Carpenterstown, Dublin, D15 C2N2, Ireland",4777,201412
2020-05-06,"DEMENSE, DUNMANWAY, CO CORK",,3,260000.0,0,0,1,,51.7222571,-9.1118088,57,"Dunmanway North, Dunmanway, Co. Cork, Ireland",5306,202005
2013-12-19,"19 VERBENA LAWN, SUTTON, DUBLIN 15",,5,320000.0,0,0,1,,53.3914382,-6.148140799999999,64,"19 Verbena Lawn, Kilbarrack Lower, Dublin 13, D13 PY57, Ireland",7369,201312
2017-09-25,"18 Stratton Way, Adamstown Square, Adamstown",,5,251101.32,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.33839279999999,-6.4681199,64,"18 Stratton Way, Finnstown, Lucan, Co. Dublin, K78 E726, Ireland",6798,201709
2017-03-08,"8 Hampton Gardens Grove, Balbriggan",,5,215859.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.60762740000001,-6.2021784,64,"8 Hampton Gardens Grove, Clogheder, Balbriggan, Co. Dublin, K32 XW50, Ireland",3950,201703
2021-02-11,"Apartment No. 77, Ballisodare Town Centre, Ballisodare",,20,89000.0,0,1,0,,54.2088623,-8.5064411,44,"Old Rd, Ballysadare, Co. Sligo, F91 NX37, Ireland",5859,202102
2018-11-28,"16 SALLINS BRIDGE, SALLINS, KILDARE",,8,408000.0,0,0,1,,53.2521915,-6.66536,64,"16 Sallins Bridge, Sallins, Co. Kildare, Ireland",6295,201811
