DateofSale,Address,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,formatted_address
2015-1-27,"15 CLONKEEN RD, DEANSGRANGE, DUBLIN",Dublin,590000,No,No,Second-Hand Dwelling house /Apartment,"Clanrye, 15 Clonkeen Rd, Deansgrange, Blackrock, Co. Dublin, A94 RK29, Ireland"
2018-6-13,"26 Park Grove, Hansfield Wood, Hansfield",Dublin,277532,No,Yes,New Dwelling house /Apartment,"26 Park Grove, Barberstown, Dublin 15, D15 XAE8, Ireland"
2021-11-6,"4 Glinbury, Whitechurch Road, Rathfarnham",Dublin,1167401,No,Yes,New Dwelling house /Apartment,"6 Glinbury, Rathfarnham, Dublin, D16 K7C7, Ireland"
2019-11-7,"CURRAGHCROWLEY, ENNISKEANE, CORK",Cork,153000,No,No,Second-Hand Dwelling house /Apartment,"Curraghcrowly East, Curraghcrowley, Co. Cork, Ireland"
2021-10-22,"MALVERN, KILCREA, DONABATE",Dublin,700000,No,No,Second-Hand Dwelling house /Apartment,"Donabate, Co. Dublin, Ireland"
2017-2-11,"13 Ard Crana, Cockhill, Buncrana",Donegal,34700,Yes,No,New Dwelling house /Apartment,"13 Ard Crana, Ballymacarry, Co. Donegal, Ireland"
2020-11-23,"MEATH BRIDGE, KILCOCK, CO. MEATH",Meath,650000,No,No,Second-Hand Dwelling house /Apartment,"Commons East, Kilcock, Co. Kildare, Ireland"
2014-12-23,"28 BREMORE PASTURES WAY, BALBRIGGAN, DUBLIN",Dublin,95000,No,No,Second-Hand Dwelling house /Apartment,"28 Bremore Pastures Way, Clogheder, Balbriggan, Co. Dublin, Ireland"
2018-2-16,"10 DROWES BAR, TULLAGHAN, LEITRIM",Leitrim,81000,No,No,Second-Hand Dwelling house /Apartment,"10 Drowes Cl, Tullaghan, Co. Leitrim, F91 T6P7, Ireland"
2020-6-18,"DRUMEEN, CLONLARA, CLARE",Clare,280000,No,No,Second-Hand Dwelling house /Apartment,"Cloonlara, Co. Clare, Ireland"
2013-2-8,"1 Barry Drive, Finglas West",Dublin,65000,No,No,Second-Hand Dwelling house /Apartment,"1 Barry Dr, Finglas West, Dublin, D11 AE7F, Ireland"
2019-5-28,"4 BALLINALEA, ASHFORD, WICKLOW",Wicklow,205000,Yes,No,Second-Hand Dwelling house /Apartment,"4, Ballinalea, Ashford, Co. Wicklow, A67 C921, Ireland"
2016-2-25,"1 Walshestown Abbey, Newbridge",Kildare,470000,No,No,Second-Hand Dwelling house /Apartment,"1 Walshestown Abbey, Walshestown, Newbridge, Co. Kildare, W12 A433, Ireland"
2015-10-4,"138 CHAPELGATE, ST ALPHONSUS RD, DUBLIN 9",Dublin,485000,No,No,Second-Hand Dwelling house /Apartment,"9 Chapelgate, Botanic, Dublin, Ireland"
2018-2-16,"23 MEADOW VIEW GROVE, HILLCREST, LUCAN",Dublin,280000,No,No,Second-Hand Dwelling house /Apartment,"23 Meadowview Grove, Doddsborough, Lucan, Co. Dublin, K78 R9C0, Ireland"
2017-1-27,"45 GREENWOOD PARK, EDENDERRY, OFFALY",Offaly,90000,Yes,No,Second-Hand Dwelling house /Apartment,"45 Greenwood Park, Edenderry, Co. Offaly, R45 X048, Ireland"
2013-9-18,"362 Market Mews, Maryborough Village, Portlaoise",Laois,65000,No,Yes,New Dwelling house /Apartment,"362 Market Mews, Clonroosk Little, Portlaoise, Co. Laois, R32 D29E, Ireland"
2017-12-10,"RATHVOY HOUSE, SCART RD, CASTLETREASURE",Cork,470000,No,No,Second-Hand Dwelling house /Apartment,"Rathvoy House, Scairt Hill, Castletreasure, Cork, Ireland"
2015-12-6,"RATHCOOLA, DONOUGHMORE, CO. CORK",Cork,121500,No,No,Second-Hand Dwelling house /Apartment,"Lackabane, Donoughmore, Co. Cork, Ireland"
2012-2-17,"83 The Avenue, Meadowvale, Arklow",Wicklow,120000,No,No,Second-Hand Dwelling house /Apartment,"83 The Avenue, Knockanrahan Upper, Arklow, Co. Wicklow, Y14 XH00, Ireland"
2019-6-14,"3 THE PARK, GRANGE MANOR, LUCAN",Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,"3 The Park, Grange Manor, Lucan, Co. Dublin, K78 V9Y4, Ireland"
2020-3-13,"53 BROADFORD CLOSE, BALLINTEER",Dublin,505000,No,No,Second-Hand Dwelling house /Apartment,"53 Broadford Cl, Ballinteer, Dublin 16, D16 AV96, Ireland"
2013-12-4,"12 Tramore Holiday Villas, Tramore",Waterford,40000,No,No,Second-Hand Dwelling house /Apartment,"12 Tramore Holiday Villas, Crobally Lower, Tramore, Co. Waterford, X91 HN35, Ireland"
2012-9-13,"35 Cross Lane, Chapel Street, Tralee",Kerry,39000,No,No,Second-Hand Dwelling house /Apartment,"Chapel St, Tralee, Co. Kerry, Ireland"
2011-4-28,"Apartment 3  Roseville, Johnstown, Glounthaune",Cork,160000,No,No,Second-Hand Dwelling house /Apartment,"Johnstown, Glounthaune Village, Co. Cork, Ireland"
2018-5-4,"59B SOUTH TERRACE COURT, SOUTH TERRACE, CO CORK",Cork,272000,No,No,Second-Hand Dwelling house /Apartment,"59 South Terrace, Ballintemple, Cork, Ireland"
2015-6-30,"19 RIVER ST, CLONMEL, TIPPERARY",Tipperary,63000,Yes,No,Second-Hand Dwelling house /Apartment,"Clonmel, Co. Tipperary, Ireland"
2015-6-2,"CLUNY DONAGHAMOYNE ROAD, CARRICKMACROSS, CO.MONAGHAN",Monaghan,145000,No,No,Second-Hand Dwelling house /Apartment,"Donaghmoyne Rd, Co. Monaghan, Ireland"
2017-8-21,"16 WATERSIDE RISE, WATERSIDE, SWORDS RD",Dublin,340000,No,No,Second-Hand Dwelling house /Apartment,"16 Waterside Rise, Waterside, Malahide, Co. Dublin, K36 TP92, Ireland"
2014-12-17,"6 MEADOW GROVE, BALLYBANE, GALWAY",Galway,155000,No,No,Second-Hand Dwelling house /Apartment,"6 Meadow Grove, Ballybane, Co. Galway, H91 RW5A, Ireland"
2017-11-12,"55 OLDCOURT, GREENFIELDS, BALLINCOLLIG",Cork,320000,No,No,Second-Hand Dwelling house /Apartment,"55 Oldcourt, Greenfield, Ballincollig, Co. Cork, P31 ND88, Ireland"
2019-2-4,"3 RAILWAY AVE, BALDOYLE RD, SUTTON DUBLIN 13",Dublin,465000,No,No,Second-Hand Dwelling house /Apartment,"13 Baldoyle Rd, Burrow, Dublin 13, D13 P6H0, Ireland"
2020-4-11,"18 GRANGE CRESCENT, POTTERY RD, DUN LAOGHAIRE",Dublin,432000,No,No,Second-Hand Dwelling house /Apartment,"18 Grange Cres, Dún Laoghaire, Dublin, A96 Y9H9, Ireland"
2015-12-18,"ARDVARNA, ATHLONE RD, FERBANE",Offaly,83000,No,No,Second-Hand Dwelling house /Apartment,"Ardvarna, Athlone Rd, Ballyvora, Ferbane, Co. Offaly, Ireland"
2011-12-12,"Apt No. 5 Block E, North Quay Place, Pope's Quay Cork",Cork,110000,No,No,Second-Hand Dwelling house /Apartment,"27 Popes Quay, Shandon, Cork, Ireland"
2019-12-8,"22 PEBBLE GROVE, PEBBLE BEACH, TRAMORE",Waterford,90000,No,No,Second-Hand Dwelling house /Apartment,"Pebble Drive, Tramore, Co. Waterford, Ireland"
2018-3-20,"APT 505 SWIFTWOOD DEVELOPMENT, SAGGART, CO DUBLIN",Dublin,207048.46,No,No,Second-Hand Dwelling house /Apartment,"Swiftwood, Lána Gairtéir, Saggart, Co. Dublin, Ireland"
2011-11-22,"Ballyadam, Cappagh, Askeaton",Limerick,160000,No,No,Second-Hand Dwelling house /Apartment,"Cappagh, Co. Limerick, Ireland"
2012-2-8,"Healy's Bridge, Carrigrohane, Cork",Cork,250000,No,No,Second-Hand Dwelling house /Apartment,"Carrigrohane, Co. Cork, Ireland"
2017-7-27,"CRUSHEEN, CLARE",Clare,155000,No,No,Second-Hand Dwelling house /Apartment,"Crusheen, Co. Clare, Ireland"
2015-12-22,"33 BOYNE VIEW, NAVAN, CO MEATH",Meath,165000,No,No,Second-Hand Dwelling house /Apartment,"33 Boyne View, Johnstown, Navan, Co. Meath, C15 Y7PR, Ireland"
2021-6-25,"12 ASHLAWN PARK, BALLYBRACK, DUBLIN",Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,"12 Ashlawn Park, Glenageary, Dublin, A96 F6A2, Ireland"
2013-1-8,"Brusna, Ballaghaderreen",Roscommon,47000,No,No,Second-Hand Dwelling house /Apartment,"Kilcolman, Ballaghaderreen, Co. Roscommon, Ireland"
2020-4-23,"77 JOHNSTOWN, WATERFORD",Waterford,110000,No,No,Second-Hand Dwelling house /Apartment,"77 Johnstown, Waterford, X91 DT6E, Ireland"
2015-10-22,"2 GREENMOUNT HOUSE, PEMBROKE, PASSAGE WEST",Cork,200000,No,No,Second-Hand Dwelling house /Apartment,"Greenmount House, Pembroke, Passage West, Co. Cork, Ireland"
2017-5-16,"THE BRAMBLES CHAPEL LANE, ARDEE, LOUTH",Louth,220000,No,No,Second-Hand Dwelling house /Apartment,"The Brambles, Arthurstown, Ardee, Co. Louth, Ireland"
2010-2-15,"12 Castlegate Grange, Adamstown Castle  Lucan",Dublin,193832.6,No,Yes,New Dwelling house /Apartment,"12 Castlegate Grange, Adamstown, Lucan, Co. Dublin, K78 N827, Ireland"
2010-12-3,"36 Cois Coillte, Saleen, Midleton",Cork,228832.59,No,Yes,New Dwelling house /Apartment,"36 Cois Coillte, Scartlea Lower, Cloyne, Co. Cork, P25 VP99, Ireland"
2012-12-20,"Breahig, Cordal",Kerry,110000,No,No,Second-Hand Dwelling house /Apartment,
2016-7-18,"URLAR, CARNEY, CO SLIGO",Sligo,223000,No,No,Second-Hand Dwelling house /Apartment,"Urlar, Co. Sligo, Ireland"
2014-6-10,"240 Charlestown Centre, St Margaret's Road, Finglas",Dublin,194086,No,No,Second-Hand Dwelling house /Apartment,"St Margaret's Rd, Dublin, Ireland"
2013-4-3,"Hilltown, Carrigaline",Cork,606000,No,No,Second-Hand Dwelling house /Apartment,"Carrigaline, Co. Cork, Ireland"
2018-8-17,"57 AUGHMORE, Kilcock Road, Clane",Kildare,295154.18,No,Yes,New Dwelling house /Apartment,"57 Aughamore, Loughbollard Commons, Co. Kildare, Ireland"
2017-1-30,"228 THE HARBOUR MILL, QUAY RD, WESTPORT",Mayo,75000,No,No,Second-Hand Dwelling house /Apartment,"Westport Quay, Cloonmonad, Westport, Co. Mayo, Ireland"
2012-8-24,"Freaghavaleen, Miltown, Malbay",Clare,143000,No,No,Second-Hand Dwelling house /Apartment,"Leagard North, Miltown Malbay, Co. Clare, Ireland"
2018-11-21,"22 The Crescent, Broadmeadow Vale, Ratoath",Meath,339207.04,No,Yes,New Dwelling house /Apartment,"The Crescent, Broadmeadow Vale Way, Jamestown, Ratoath, Co. Meath, Ireland"
2021-2-12,"6 SAVAL GROVE, DALKEY, DUBLIN",Dublin,900000,No,No,Second-Hand Dwelling house /Apartment,"6 Saval Grove, Dalkey, Co. Dublin, A96 NW20, Ireland"
2015-8-27,"9 PARK VIEW, RATHBORNE, ASHTOWN DUBLIN 15",Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,"15 Rathborne Dr, Ashtown, Dublin, D15 R902, Ireland"
2013-12-19,"8 MARINE HOUSE, CANADA SQ, WATERFORD",Waterford,50000,No,No,Second-Hand Dwelling house /Apartment,"Marine House, Canada St, Waterford, Ireland"
2016-3-23,"142 THE ELMS, MOUNT MERRION AVE, BLACKROCK",Dublin,320000,No,No,Second-Hand Dwelling house /Apartment,"The Elms, Mount Merrion Ave, Merrion, Blackrock, Co. Dublin, Ireland"
2014-9-16,"36 The avenue, Cnoc na Greinne, kilcullen",Kildare,168000,No,No,Second-Hand Dwelling house /Apartment,"Sunnyhill, Co. Kildare, Ireland"
2013-11-15,"50 Leslies Arch, Old Quarter, Ballincollig",Cork,230000,No,No,Second-Hand Dwelling house /Apartment,"50 Leslie's Arch, Ballincollig, Co. Cork, P31 Y953, Ireland"
2017-3-24,"8 CASTLE HEIGHTS, CASTLEPOLLARD, WESTMEATH",Westmeath,100000,No,No,Second-Hand Dwelling house /Apartment,"8 Castle Heights, Townparks, Castlepollard, Co. Westmeath, N91 NV04, Ireland"
2015-2-20,"APT 16, 19 22 NORTH MALL, CORK CITY",Cork,94625,No,No,Second-Hand Dwelling house /Apartment,"16, 19 N Mall, Sunday's Well, Cork, Ireland"
2017-2-20,"COUNTRY KITCHEN, CARNAMUGGAGH UPPER, LETTERKENNY",Donegal,107000,No,No,Second-Hand Dwelling house /Apartment,"Carnamogagh Upper, Co. Donegal, Ireland"
2018-7-25,"33 COIS NA HABHAINN, PORTUMNA, COUNTY GALWAY",Galway,124310.25,No,No,Second-Hand Dwelling house /Apartment,"33 Cois Na hAbhann, Fairyhill, Portumna, Co. Galway, H53 NV22, Ireland"
2021-5-2,"454 HOWTH RD, RAHENY, DUBLIN 5",Dublin,725000,No,No,Second-Hand Dwelling house /Apartment,"5 Howth Rd, The Meadows, Clontarf, Dublin 5, D05 HN82, Ireland"
2018-1-18,"4 THE PARK, STRANDHILL RD, SLIGO",Sligo,280000,No,No,Second-Hand Dwelling house /Apartment,"Carrowbunnaun, Strandhill, Co. Sligo, Ireland"
2018-12-7,"KILDRUM, BRIGHTON RD, DUBLIN 18",Dublin,1850000,No,No,Second-Hand Dwelling house /Apartment,"Kildrum, Brighton Rd, Kerrymount, Dublin 18, Ireland"
2010-5-11,"29 Tulla House, Clare Village, Malahide Road",Dublin,189950,No,Yes,New Dwelling house /Apartment,"Clare Village, Malahide Rd, Donaghmede, Dublin 17, Ireland"
2018-10-7,"1 WESTGATE, RATHASKER RD, NAAS",Kildare,205000,Yes,No,Second-Hand Dwelling house /Apartment,"Rathasker Rd, Naas, Co. Kildare, Ireland"
2019-5-6,"DUNROE, BORRIS, CARLOW",Carlow,165000,No,No,Second-Hand Dwelling house /Apartment,"Dunroe, Co. Carlow, Ireland"
2021-7-23,"14 FERN GROVE, FOREST HILL, KILNAGLEARY",Cork,355000,No,No,Second-Hand Dwelling house /Apartment,"Forest Hill, Kilnaglery, Co. Cork, Ireland"
2015-7-1,"63 WOODFORD DOWNS, CLONDALKIN, DUBLIN 22",Dublin,232000,No,No,Second-Hand Dwelling house /Apartment,"63 Woodford Downs, Knockmitten, Dublin 22, D22 A392, Ireland"
2016-12-22,"10 SEAFIELD DOWNS, CLONTARF, DUBLIN 3",Dublin,455000,No,No,Second-Hand Dwelling house /Apartment,"10 Seafield Downs, Clontarf, Dublin 3, D03 X685, Ireland"
2011-10-13,"132 Corke Abbey, Woodbrook, Bray",Dublin,207000,No,No,Second-Hand Dwelling house /Apartment,"132 Corke Abbey, Cork Great, Bray, Co. Dublin, A98 PH34, Ireland"
2016-3-11,"1 THE GROVE, NEWTOWN HALL, MAYNOOTH",Kildare,319983,No,Yes,New Dwelling house /Apartment,"1 Newtown Grove, Greenfield, Maynooth, Co. Kildare, W23 X9X9, Ireland"
2015-11-5,"257 CRUMLIN RD, DUBLIN 12, DUBLIN",Dublin,45000,No,No,Second-Hand Dwelling house /Apartment,"257 Crumlin Rd, Crumlin, Dublin, D12 DP82, Ireland"
2018-8-8,"APARTMENT 40, THE SANDERLING BUILDING, THORNWOOD",Dublin,460000,No,No,Second-Hand Dwelling house /Apartment,"Sanderling Bldg, Bird Hall Ln, Cheadle Heath, Stockport SK3 0RF, UK"
2019-4-12,"23 SLIABH ALAINN, MITCHELSTOWN, CORK",Cork,192500,No,No,Second-Hand Dwelling house /Apartment,"23 Sliabh Alainn, Brigown, Mitchelstown, Co. Cork, P67 WV30, Ireland"
2018-7-27,"BUROW RD, CREEVYMORE, CLIFFONEY",Sligo,147000,No,No,Second-Hand Dwelling house /Apartment,"Burrow Rd, Creevymore, Co. Sligo, Ireland"
2018-3-28,"APT 1, 34 PEARSE ST, CLONAKILTY",Cork,90000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 1, 34 Pearse St, Maulnaskehy, Clonakilty, Co. Cork, P85 TP63, Ireland"
2015-4-9,"DERNAHINCH, EMYVALE, MONAGHAN",Monaghan,170000,No,No,Second-Hand Dwelling house /Apartment,"Dernahinch, Hillside, Co. Monaghan, Ireland"
2019-4-26,"24 PARK PLACE, GRANGERATH, DROGHEDA",Meath,235500,No,No,Second-Hand Dwelling house /Apartment,"24 Park Pl, Grangerath, Drogheda, Co. Meath, A92 PC3K, Ireland"
2012-10-25,"71 Cromcastle Avenue, Coolock",Dublin,52250,Yes,No,Second-Hand Dwelling house /Apartment,"71 Cromcastle Ave, Kilmore, Dublin 5, D05 DE00, Ireland"
2015-3-26,"45 The Anchorage, Clarence Street, Dun Laoghaire",Dublin,340000,No,No,Second-Hand Dwelling house /Apartment,"Apartment 30, The Anchorage, Clarence St, Dún Laoghaire, Dublin, Ireland"
2019-9-1,"MOATEFIELD, ATHY, KILDARE",Kildare,390000,No,No,Second-Hand Dwelling house /Apartment,"Athy, Co. Kildare, Ireland"
2018-12-18,"12 SIDMONTON GARDENS, BRAY, WICKLOW",Wicklow,515000,No,No,Second-Hand Dwelling house /Apartment,"12 Sidmonton Gardens, Bray, Co. Wicklow, A98 V1W6, Ireland"
2017-3-2,"51 The Waterfront, Leitrim Village",Leitrim,90000,No,Yes,New Dwelling house /Apartment,"Leitrim, Leitrim Village, Ireland"
2018-12-21,"93 CLUAIN BUI, THE MOYNE, ENNISCORTHY",Wexford,153000,No,No,Second-Hand Dwelling house /Apartment,"93 Cluain Buí, Greenville, Enniscorthy, Co. Wexford, Y21 T3H9, Ireland"
2018-9-17,"178 ROCHFORT MANOR, GRAIGUECULLEN, CARLOW",Carlow,185000,No,No,Second-Hand Dwelling house /Apartment,"178 Rochfort Manor, Leighlin Road, Graiguecullen, Carlow, Co. Laois, R93 X2Y1, Ireland"
2014-7-21,"133 CHERRYWOOD GROVE, CLONDALKIN, DUBLIN 22",Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,"133 Cherrywood Grove, Fairview, Dublin 22, D22 R971, Ireland"
2013-4-15,"Hawthorne House, Balinloughan, Knockbridge",Louth,240000,No,No,Second-Hand Dwelling house /Apartment,"Ballinlough, Knockbridge, Co. Louth, Ireland"
2012-7-27,"The Arches, Watercastle, Durrow",Laois,82000,No,No,Second-Hand Dwelling house /Apartment,
2016-11-8,"29 CLODAGH RD, AVONDALE, WATERFORD",Waterford,160000,No,No,Second-Hand Dwelling house /Apartment,"29 Clodagh Rd, Avondale, Waterford, X91 W3V5, Ireland"
2013-8-14,"Knockalton Upper, Nenagh",Tipperary,180000,No,No,Second-Hand Dwelling house /Apartment,"Nenagh, Co. Tipperary, Ireland"
2017-5-1,"ATHLONE RD, MOATE, CO WESTMEATH",Westmeath,170000,No,No,Second-Hand Dwelling house /Apartment,"Athlone Rd, Co. Westmeath, Ireland"
2015-9-15,"29 CAISEAL UR, RAHOON, GALWAY",Galway,180000,No,No,Second-Hand Dwelling house /Apartment,"29 Bóthar An Stiofán, Caiseal Úr, Rahoon, Galway, H91 E5XD, Ireland"
2020-10-16,"6 THE GROVE, WOODPK, BALLINTEER DUBLIN 16",Dublin,520000,No,No,Second-Hand Dwelling house /Apartment,"6 The Grove, Woodpark, Dublin 16, D16 E788, Ireland"
2017-9-3,"26 HUNTERS CLOSE, CASTLEGRANGE, WATERFORD",Waterford,115000,No,No,Second-Hand Dwelling house /Apartment,"26 Hunters Cl, Waterford, X91 D2PY, Ireland"
2016-8-19,"66 THE DRIVE, MILLBROOK LAWNS, TALLAGHT",Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,"66 The Drive, Millbrook Lawns, Dublin 24, D24 E9RW, Ireland"
2018-4-24,"4 Seaview Square, Cnoc Na Mara, Blackrock",Louth,210572.69,No,Yes,New Dwelling house /Apartment,"4 Seaview Square, Haggardstown, Co. Louth, Ireland"
2015-6-11,"15 RIVER LANE, KNOCKATEEMORE, DUNGARVAN",Waterford,154000,No,No,Second-Hand Dwelling house /Apartment,"15 River Ln, Cruachán, Knockateemore, Dungarvan, Co. Waterford, X35 CF75, Ireland"
2015-1-23,"1 Elder Heath Avenue, Kiltipper Road, Tallaght",Dublin,237884,No,Yes,New Dwelling house /Apartment,"1 Elder Heath Ave, Kiltipper, Dublin 24, D24 HE03, Ireland"
2014-2-28,"28 VERNON COURT, CLONTARF, DUBLIN 3",Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,"3 Vernon Court, Seafield Rd W, Clontarf, Dublin 3, Ireland"
2019-6-2,"57 THE GREEN, CLONATTIN VILLAGE, GOREY",Wexford,196000,No,No,Second-Hand Dwelling house /Apartment,"The Green, Clonattin Village, Clonatin Upper, Gorey, Co. Wexford, Ireland"
2015-11-9,"21G WILLANS WAY, ONGAR, DUBLIN 15",Dublin,150000,No,No,Second-Hand Dwelling house /Apartment,"21g, 15 Willan's Way, Hansfield, Dublin 15, Ireland"
2014-6-28,"Apt 4 17 Bishops Gate, Nuns Island",Galway,58333.33,No,No,Second-Hand Dwelling house /Apartment,"Nuns' Island, Montreal, QC H3E, Canada"
2019-2-27,"7 NEWBURY COURT, DECCINTURN, CARBURY",Kildare,195000,No,No,Second-Hand Dwelling house /Apartment,"7 Newbury Ct, Ballyshannon, Derrinturn, Co. Kildare, W91 PR68, Ireland"
2020-3-1,"66 COOLMINE PARK, CLONSILLA, DUBLIN 15",Dublin,330000,No,No,Second-Hand Dwelling house /Apartment,"66 Coolmine Park, Coolmine, Dublin, D15 VYP8, Ireland"
2013-12-28,"22 Scramogue Manor, Scramogue",Roscommon,22300,No,Yes,New Dwelling house /Apartment,"22 Scramogue Manor, Scramoge, Co. Roscommon, Ireland"
2018-12-17,"BELLURGAN, JENKINSTOWN, DUNDALK",Louth,200000,No,No,Second-Hand Dwelling house /Apartment,"Bellurgan, Co. Louth, Ireland"
2015-12-10,"Shanagriague, Forrest Road, Carrigaline",Cork,213000,No,No,Second-Hand Dwelling house /Apartment,"Forest Rd, Kilmoney, Carrigaline, Co. Cork, Ireland"
2020-10-28,"40 CANTER BROOK, TRIM RD, NAVAN",Meath,245000,No,No,Second-Hand Dwelling house /Apartment,"40 Canterbrook, Trim Rd, Balreask Old, Navan, Co. Meath, C15 D3KH, Ireland"
2016-5-18,"30 CURLEW RD, DRIMNAGH, DUBLIN 12",Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,"30 Curlew Rd, Drimnagh, Dublin, D12 VK70, Ireland"
2014-12-17,"Apartment 121 Millbrook, JFK Parade, Sligo",Sligo,55000,No,No,Second-Hand Dwelling house /Apartment,"Millbrook House, John F Kennedy Parade, Abbeyquarter North, Sligo, Ireland"
2012-9-14,"70 Slade Castle Avenue, Saggart, County Dublin",Dublin,135000,No,Yes,New Dwelling house /Apartment,"70 Slade Castle Ave, Moneyatta Commons, Co. Dublin, Ireland"
2020-1-20,"LOUDWATER HOUSE, PORTERSTOWN LANE, RATOATH",Meath,675000,No,No,Second-Hand Dwelling house /Apartment,"Loudwater House, Porterstown Ln, Porterstown, Ratoath, Co. Meath, Ireland"
2017-6-2,"BALLYTEGAN PARK, GOREY, WEXFORD",Wexford,132000,No,No,Second-Hand Dwelling house /Apartment,"Ballyteganpark, Co. Wexford, Ireland"
2021-9-11,"31 Drumnigh Manor, Portmarnock, Dublin 13",Dublin,497797.35,No,Yes,New Dwelling house /Apartment,"31 Drumnigh Manor, Drumnigh, Co. Dublin, Ireland"
2019-11-21,"74 CHERRY PARK, RATHINGLE, SWORDS",Dublin,200000,No,No,Second-Hand Dwelling house /Apartment,"74 Cherry Park, Fosterstown North, Swords, Co. Dublin, Ireland"
2021-12-14,"157 BROOKVILLE PARK, DROGHEDA, LOUTH",Louth,240000,No,No,Second-Hand Dwelling house /Apartment,"Con Glas, 157 Brookville, Moneymore, Drogheda, Co. Louth, A92 F6NP, Ireland"
2011-2-9,"24 Liscreagh, Murroe",Limerick,173000,No,No,Second-Hand Dwelling house /Apartment,"Murroe, Lodge, Co. Limerick, Ireland"
2017-10-7,"26 ST KEVINS PARADE, DUBLIN 8, DUBLIN",Dublin,378200,No,No,Second-Hand Dwelling house /Apartment,"26 St Kevin's Parade, Portobello, Dublin, D08 N2A4, Ireland"
2012-3-8,"15 ROSEMOUNT CLOSE, CAHIR",Tipperary,67000,No,No,Second-Hand Dwelling house /Apartment,"15 Rosemount Cl, Farranlahassery, Cahir, Co. Tipperary, E21 YC80, Ireland"
2012-9-11,"40 Howth Road, Clontarf, Dublin 3",Dublin,725000,No,No,Second-Hand Dwelling house /Apartment,"40 Howth Rd, Clontarf, Dublin 3, D03 HR63, Ireland"
2018-12-18,"4 Willow Drive, Old Dublin Road, Dunshaughlin",Meath,321585,No,Yes,New Dwelling house /Apartment,"4 Willow Dr, Gibraltar, Dublin 22, D22 W6Y2, Ireland"
2016-10-3,"Behybeg, Ballina",Mayo,260000,No,No,Second-Hand Dwelling house /Apartment,"Behy Rd, Ballina, Co. Mayo, Ireland"
2010-3-9,"77 boireann bheag, roscam, galway",Galway,240750,No,No,Second-Hand Dwelling house /Apartment,"77 Boireann Bheag, Roscam, Co. Galway, H91 W6WR, Ireland"
2018-1-18,"240 GLEANN NA RI, MURROUGH, RENMORE",Galway,140000,No,No,Second-Hand Dwelling house /Apartment,"240 Gleann na Rí, Galway, Ireland"
2015-4-16,"APT 8, ADELPHI WHARF SUITE, ADELPHI WHARF QUAY",Waterford,92000,No,No,Second-Hand Dwelling house /Apartment,"8 Adelphi St, Salford M3 6GR, UK"
2019-4-12,"15 CASTLEWOOD PARK, TRALEE, KERRY",Kerry,232500,No,No,Second-Hand Dwelling house /Apartment,"15 Castlewood Park, Killierisk, Tralee, Co. Kerry, V92 FH6N, Ireland"
2020-12-16,"5 THREE ROCK GROVE, HAROLDS GRANGE RD, RATHFARNHAM DUBLIN 16",Dublin,320000,No,No,Second-Hand Dwelling house /Apartment,"Three Rock Grove, Harold's Grange Rd, Rathfarnham, Dublin 16, Ireland"
2020-11-13,"3 GROSVENOR PLACE, WELLINGTON RD, CORK",Cork,220000,No,No,Second-Hand Dwelling house /Apartment,"Grosvenor Place, Wellington Rd, Cork, Ireland"
2020-11-30,"17 ELMGROVE, SALLYBROOK, GLANMIRE",Cork,320000,No,No,Second-Hand Dwelling house /Apartment,"17 Elmgrove, Riverstown, Glanmire, Co. Cork, T45 N527, Ireland"
2014-9-12,"17 Belmayne Avenue, Belmayne, Balgriffin",Dublin,74890,No,No,Second-Hand Dwelling house /Apartment,"17 Belmayne Ave, Belmayne, Dublin 13, D13 FX05, Ireland"
