DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,YearMonth
2017-5-19,"GRANGEMORE, RAHARNEY, WESTMEATH",,Westmeath,205000,No,No,Second-Hand Dwelling house /Apartment,,53.5352636,-7.060982,neighborhood-political,201705
2015-1-13,"1 PHIBBLESTOWN HOUSE, PHIBBLESTOWN, DUBLIN 15",Dublin 15,Dublin,162500,No,No,Second-Hand Dwelling house /Apartment,,53.3993929,-6.436471,premise,201501
2014-11-11,"12 MILLMOUNT TERRACE, DUNDRUM RD, DUBLIN 14",Dublin 14,Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,,53.3060446,-6.245891,street_address,201411
2015-10-16,"100 CLOCHOT, ORANMORE, GALWAY",,Galway,225000,No,No,Second-Hand Dwelling house /Apartment,,53.2653635,-8.9233036,street_address,201510
2012-11-26,"'Grainne Uaille', Knocknacree, Castledermot",,Kildare,185000,No,No,Second-Hand Dwelling house /Apartment,,52.9616656,-8.0505859,neighborhood-political,201211
2016-12-8,"27 GRATTAN MANOR, CLAREMORRIS, MAYO",,Mayo,110000,No,No,Second-Hand Dwelling house /Apartment,,53.7313967,-9.0045095,street_address,201612
2020-3-16,"BALLYNESTRAGH, GOREY, WEXFORD",,Wexford,310000,Yes,No,Second-Hand Dwelling house /Apartment,,52.716685,-6.2989943,neighborhood-political,202003
2019-2-7,"1 THE LODGE, CITYQUARTER, ATHLONE",,Westmeath,117293.55,No,No,Second-Hand Dwelling house /Apartment,,53.4243443,-7.9364943,premise,201902
2017-6-28,"58 WESTON CRESCENT, LUCAN, DUBLIN",,Dublin,490000,No,No,Second-Hand Dwelling house /Apartment,,53.3576467,-6.4741903,street_address,201706
2019-11-4,"10 PK SQ, GRANGERATH COLPE CROSS, DROGHEDA",,Meath,219421.84,No,No,Second-Hand Dwelling house /Apartment,,53.7061425,-6.3012245,street_address,201911
2017-4-20,"78A BEAUMONT AVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,415000,No,No,Second-Hand Dwelling house /Apartment,,53.2881628,-6.2570055,subpremise,201704
2021-9-6,"33 Longstone, Blessington Road, Craddockstown",,Kildare,352422,No,Yes,New Dwelling house /Apartment,,53.209318,-6.6416341,establishment-point_of_interest,202109
2015-8-25,"ALTAGHADERRY, KILLEA, CO. DONEGAL",,Donegal,202500,No,No,Second-Hand Dwelling house /Apartment,,54.9900272,-7.4048605,route,201508
2019-12-7,"LOWER MULLY, GLENTIES, CO DONEGAL",,Donegal,65000,No,No,Second-Hand Dwelling house /Apartment,,54.7971669,-8.2830316,locality-political,201912
2020-11-26,"10 SANDERLING, THORN WOOD, BOOTERSTOWN AVE",,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment,,53.3004639,-6.2046876,establishment-point_of_interest,202011
2020-11-18,"219 THE HARBOUR MILL, WESTPORT, CO. MAYO",,Mayo,135000,No,No,Second-Hand Dwelling house /Apartment,,53.8,-9.5480556,establishment-lodging-point_of_interest,202011
2019-5-23,"28 NEWLANDS, WEXFORD",,Wexford,67340,No,No,Second-Hand Dwelling house /Apartment,,52.5051766,-6.5738635,administrative_area_level_1-political,201905
2012-6-15,"Apartment 4, Sidney House, Wellington Road",,Cork,120000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201206
2016-9-28,"APARTMENT 9, THE BOATHOUSE, SCOTCH QUAY",,Waterford,62000,No,No,Second-Hand Dwelling house /Apartment,,52.2585316,-7.1027196,route,201609
2013-2-15,"Currasallagh, Lisacul, Castlerea",,Roscommon,75000,No,No,Second-Hand Dwelling house /Apartment,,53.7686571,-8.4924537,locality-political,201302
2020-10-30,"22 ALDRIN WALK, WOODVILLE PARK ESTATE, COOLOCK DUBLIN 5",Dublin 5,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment,,53.3925848,-6.2094425,street_address,202010
2020-10-12,"22 Oak Park Drive, Oak Park, Craddockstown",,Kildare,277533.04,No,Yes,New Dwelling house /Apartment,,29.5114332,-98.4589943,street_address,202010
2013-3-12,"274 BEECH PARK, LUCAN",,Dublin,148000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3551215,-6.4338558,street_address,201303
2015-9-30,"74 CASTLEGATE GROVE, ADAMSTOWN, DUBLIN",,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,,53.33838,-6.461179,street_address,201509
2019-11-29,"APT 502 MOUNT KENNETT APTS, MOUNT KENNETT PLACE, DOCK RD",,Limerick,72095.75,No,No,Second-Hand Dwelling house /Apartment,,52.6603156,-8.6340685,establishment-food-meal_delivery-meal_takeaway-point_of_interest-restaurant,201911
2016-6-30,"1 TURNBERRY SQ, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment,,53.3949312,-6.1297834,street_address,201606
2010-8-19,"1 The Abbey, Bridewood, Classes Lake",,Cork,145374,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.8853056,-8.6280942,political-sublocality-sublocality_level_1,201008
2017-11-13,"THE HAGGARD, STATION RD, BALLYHOOLY",,Cork,204000,No,No,Second-Hand Dwelling house /Apartment,,52.1509397,-8.3935881,premise,201711
2016-12-15,"54 STILLORGAN HEATH, KILMACUD RD UPPER, STILLORGAN",,Dublin,535000,No,No,Second-Hand Dwelling house /Apartment,,53.2817809,-6.2086489,street_address,201612
2017-6-16,"8 INIS LUA, FATHER RUSSELL RD, DOORADOYLE",,Limerick,270000,No,No,Second-Hand Dwelling house /Apartment,,52.6376565,-8.6696062,street_address,201706
2020-11-30,"COOLNAGOUR MILFORD, CARRIGANIMA, CHARLEVILLE",,Cork,150000,Yes,No,Second-Hand Dwelling house /Apartment,,51.97375,-9.03923,locality-political,202011
2011-12-22,"171 Seafield Road East, Clontarf",Dublin 3,Dublin,950000,No,No,Second-Hand Dwelling house /Apartment,,53.362217,-6.1829549,street_address,201112
2012-6-21,"21 Whitehall, Paulstown",,Kilkenny,89052.86,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.6796471,-7.0291164,street_address,201206
2015-8-31,"GLENBROOK, BALLYROAN, PORTLAOISE",,Laois,150000,No,No,Second-Hand Dwelling house /Apartment,,52.9467155,-7.2976615,political-sublocality-sublocality_level_1,201508
2017-11-17,"38 OMOLLOY ST, TULLAMORE, OFFALY",,Offaly,85000,No,No,Second-Hand Dwelling house /Apartment,,53.2752073,-7.5002639,street_address,201711
2013-2-12,"2 KYLE TERRACE, KICKHAM STREET, THURLES",,Tipperary,32000,No,No,Second-Hand Dwelling house /Apartment,,52.6799761,-7.8039269,premise,201302
2016-4-11,"64 College Lawn, College Manor, Carrignafoy",,Cork,195000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.8575558,-8.2905063,street_address,201604
2019-3-27,"106 GLEANN DARA, BISHOP ODONNELL RD, GALWAY",,Galway,220000,No,No,Second-Hand Dwelling house /Apartment,,53.2725362,-9.0817451,street_address,201903
2013-10-21,"gortavoher, tubber",,Galway,197000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201310
2015-8-14,"117 RATHMINES TOWN CENTRE, RATHMINES RD LOWER, RATHMINES DUBLIN 6",Dublin 6,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment,,53.325356,-6.2646117,premise,201508
2011-10-11,"Leanna, Kilnaboy",,Clare,40048,Yes,No,Second-Hand Dwelling house /Apartment,,52.9710844,-9.087298,locality-political,201110
2018-7-26,"3 WELLSWOOD, GOREY, COUNTY WEXFORD",,Wexford,201000,No,No,Second-Hand Dwelling house /Apartment,,52.6757355,-6.2943022,locality-political,201807
2019-12-6,"33 THE WALL GARDENS, CASTLETOWN, CELBRIDGE",,Kildare,210000,No,No,Second-Hand Dwelling house /Apartment,,53.3478379,-6.5413214,street_address,201912
2015-7-16,"108 Brandon Square, Waterville, Blanchardstown",Dublin 15,Dublin,328000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.39308,-6.3653586,street_address,201507
2011-3-5,"upper Oakpark, Tralee",,Kerry,400000,No,No,Second-Hand Dwelling house /Apartment,,52.2801387,-9.6883996,political-sublocality-sublocality_level_1,201103
2014-2-10,"19B CURZON STREET, DUBLIN, DUBLIN8",Dublin 8,Dublin,54000,No,No,Second-Hand Dwelling house /Apartment,,53.3326937,-6.269233,premise,201402
2011-11-18,"6 Hazelwood, Blackwater",,Wexford,130000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201111
2017-7-21,"8 ASHLEIGH LAWN, MALAHIDE, DUBLIN",,Dublin,960000,No,No,Second-Hand Dwelling house /Apartment,,53.4451785,-6.156549,street_address,201707
2015-8-7,"81 LEIXLIP PARK, LEIXLIP, KILDARE",,Kildare,255000,No,No,Second-Hand Dwelling house /Apartment,,53.361452,-6.4991059,street_address,201508
2020-9-30,"4 Oileain Na Cranoige/Cranogue Isl, Balbutcher Lane, BALLYMUN",Dublin 11,Dublin,192951,No,Yes,New Dwelling house /Apartment,,53.4025685,-6.2730064,route,202009
2020-2-27,"SHANBALLY, RINGASKIDDY, CORK",,Cork,310000,No,No,Second-Hand Dwelling house /Apartment,,51.8306224,-8.363349,neighborhood-political,202002
2016-2-6,"6 SLI LEAG ARD, BALLARD ROAD, MILTOWN MALBAY",,Clare,125000,No,No,Second-Hand Dwelling house /Apartment,,52.8582285,-9.3897731,street_address,201602
2015-8-28,"15 Cois Falla, Rocklow Road, Fethard",,Tipperary,135000,No,No,Second-Hand Dwelling house /Apartment,,52.4689888,-7.6980959,route,201508
2018-3-10,"8 Weston Avenue, Carrigaline, Co Cork",,Cork,188836.05,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.8188768,-8.3966401,street_address,201803
2010-8-20,"7 Springfield, Foxrock, Dublin 18",,Dublin,440500,No,No,Second-Hand Dwelling house /Apartment,,53.2467094,-6.1773541,postal_town,201008
2014-12-23,"14 COLTHURST CLOSE, HUNTINGTON GLEN, LUCAN",,Dublin,125000,No,No,Second-Hand Dwelling house /Apartment,,53.3484791,-6.4222398,street_address,201412
2015-9-12,"APT 5, THE COURTYARD, GRANTS ROW DUBLIN 2",Dublin 2,Dublin,361006,No,No,Second-Hand Dwelling house /Apartment,,53.3398134,-6.2449021,premise,201509
2020-2-7,"25 MOURNE VIEW, SKERRIES, DUBLIN",,Dublin,262500,No,No,Second-Hand Dwelling house /Apartment,,53.5812351,-6.1212386,street_address,202002
2014-10-14,"2 ST LUKES VILLAS, ALEXANDER RD, CORK CITY",,Cork,175000,No,No,Second-Hand Dwelling house /Apartment,,51.8985143,-8.4756035,locality-political,201410
2018-6-11,"87 O HANLON PARK, DUNDALK, LOUTH",,Louth,145000,No,No,Second-Hand Dwelling house /Apartment,,54.0081594,-6.4119163,street_address,201806
2015-2-12,"GARRANMILLON UPPER, KILMACTHOMAS, WATERFORD",,Waterford,247000,No,No,Second-Hand Dwelling house /Apartment,,52.1861378,-7.5052679,neighborhood-political,201502
2017-10-11,"BARNA TEMPLETUOHY, THURLES, TIPPERARY",,Tipperary,27000,No,No,Second-Hand Dwelling house /Apartment,,52.6801064,-7.8044421,locality-political,201710
2013-10-9,"Breany, Ardagh",,Longford,25000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201310
2017-4-8,"17 SURFERS COVE, BUNDORAN, DONEGAL",,Donegal,137500,No,No,Second-Hand Dwelling house /Apartment,,54.4843528,-8.2649848,street_address,201704
2014-11-13,"30 Ard Na Deirge, Killaloe",,Clare,160000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.8070614,-8.4517473,street_address,201411
2014-7-25,"4 BALLYMACOOL WOOD, BALLYMACOOL, LETTERKENNY",,Donegal,63000,No,No,Second-Hand Dwelling house /Apartment,,54.9471743,-7.7554868,street_address,201407
2016-2-18,"Apartment No. 1, Block C, Grove Island",,Limerick,107000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201602
2021-6-10,"35 FOREST BLVD, RIVERVALLEY, SWORDS",,Dublin,401000,No,No,Second-Hand Dwelling house /Apartment,,53.4506491,-6.2474146,street_address,202106
2020-5-6,"13A THE AVENUE, PEMBROKE WOOD, PASSAGE WEST",,Cork,220000,No,No,Second-Hand Dwelling house /Apartment,,51.87185,-8.34842,locality-political,202005
2017-11-17,"17 PARKMORE TERRACE, GOWRAN, CO KILKENNY",,Kilkenny,35620,Yes,No,Second-Hand Dwelling house /Apartment,,52.6303321,-7.0641159,street_address,201711
2014-7-14,"ABINGDON 159 CHARLESLAND WOOD, THE GLEN, GREYSTONES",,Wicklow,315000,No,No,Second-Hand Dwelling house /Apartment,,53.1292489,-6.0651593,street_address,201407
2020-1-28,"SKREEN, DONEGAL, F94P5V6",,Donegal,30000,No,No,Second-Hand Dwelling house /Apartment,,54.6424967,-8.0195352,postal_code,202001
2016-2-23,"30 ELDERWOOD AVE, BOREENMANNA RD, CORK",,Cork,205000,No,No,Second-Hand Dwelling house /Apartment,,51.8929023,-8.4407807,street_address,201602
2014-12-22,"3 BELLVIEW MEWS, MILITARY HILL, CORK",,Cork,82000,No,No,Second-Hand Dwelling house /Apartment,,51.9062221,-8.4623296,premise,201412
2019-9-24,"18 KILCROSS SQ, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,321000,No,No,Second-Hand Dwelling house /Apartment,,53.2704862,-6.2352182,street_address,201909
2017-12-18,"WESTOWN, MALIN HEAD, DONEGAL",,Donegal,150000,No,No,Second-Hand Dwelling house /Apartment,,55.3647002,-7.3686073,political-sublocality-sublocality_level_1,201712
2021-11-11,"10 MEADOW COURT, MULLINGAR, WESTMEATH",,Westmeath,420000,No,No,Second-Hand Dwelling house /Apartment,,53.5264971,-7.3202278,street_address,202111
2021-11-24,"3 LUDFORD PARK, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,744000,No,No,Second-Hand Dwelling house /Apartment,,53.2806204,-6.2487244,street_address,202111
2016-1-13,"RHODE, TULLAMORE, CO OFFALY",,Offaly,70000,No,No,Second-Hand Dwelling house /Apartment,,53.3489788,-7.2937242,establishment-lodging-point_of_interest,201601
2012-4-12,"9 cushla grove, monksland, athlone",,Roscommon,107500,No,No,Second-Hand Dwelling house /Apartment,,53.4249006,-7.9777705,street_address,201204
2021-12-11,"DERRYCOFFEY, CROGHAN, RHODE",,Offaly,254000,No,No,Second-Hand Dwelling house /Apartment,,43.895902,-75.3924083,locality-political,202112
2017-8-15,"123 UPPER MAIN STREET, CASTLEISLAND, CO. KERRY",,Kerry,50000,No,No,Second-Hand Dwelling house /Apartment,,52.2328974,-9.4601492,locality-political,201708
2019-8-3,"Apt 70, The Avenue, Drummin Village",,Tipperary,45000,No,Yes,New Dwelling house /Apartment,,52.8749051,-8.2026074,establishment-local_government_office-point_of_interest,201908
2019-11-11,"COOLIN LODGE, BARRYMORE, KILTOOM",,Roscommon,550000,No,No,Second-Hand Dwelling house /Apartment,,53.4726084,-8.0194268,locality-political,201911
2016-11-18,"34 ALTAN, WESTERN DISTRIBUTOR RD, KNOCKNACARRA",,Galway,125000,No,No,Second-Hand Dwelling house /Apartment,,53.2685725,-9.113144,route,201611
2012-12-20,"5 Leemount, Carrigrohane",,Cork,100000,No,No,Second-Hand Dwelling house /Apartment,,51.8974978,-8.5733018,street_address,201212
2017-4-26,"7 DRUMSAWRY VIEW, CLOUGHAN ST, OLDCASTLE",,Meath,51250,No,No,Second-Hand Dwelling house /Apartment,,53.7700072,-7.1615192,premise,201704
2014-9-19,"13 OAKLAWNS, MULLINGAR, WESTMEATH",,Westmeath,108250,No,No,Second-Hand Dwelling house /Apartment,,53.5203453,-7.3664437,street_address,201409
2016-9-23,"160 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22",,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,53.3174317,-6.414632,street_address,201609
2018-2-22,"19 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,53.321726,-6.3925186,premise,201802
2018-8-29,"AGHABEG MIDDLE, LIXNAW, KERRY",,Kerry,145000,No,No,Second-Hand Dwelling house /Apartment,,52.4051637,-9.6840301,neighborhood-political,201808
2021-6-9,"181 COIS NA HABHAINN, BALLYGADDY RD, TUAM",,Galway,205000,No,No,Second-Hand Dwelling house /Apartment,,53.5177815,-8.8566273,street_address,202106
2015-2-12,"6 QUAY ST, DUNGARVAN, WATERFORD",,Waterford,75000,No,No,Second-Hand Dwelling house /Apartment,,52.0886384,-7.616361,street_address,201502
2012-6-22,"Apartment 25 Rochford House, Brennanstown Square, Cabinteely",,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment,,53.2566735,-6.1498759,premise,201206
2019-2-12,"24 Elder Heath Hill, Elder Heath, Kiltipper Road",Dublin 24,Dublin,290749,No,Yes,New Dwelling house /Apartment,,53.2710988,-6.3835816,street_address,201902
2019-5-13,"ISLAND RD, FENIT, TRALEE",,Kerry,300000,No,No,Second-Hand Dwelling house /Apartment,,52.2713096,-9.6999325,locality-political,201905
2018-6-9,"Apartment 1, The Tramyard Exchange, 27 Carman's Hall",Dublin 8,Dublin,400000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3405978,-6.2774948,establishment-point_of_interest,201806
2016-10-18,"10 CHURCH VIEW, BALLYMAHON, LONGFORD",,Longford,79500,No,No,Second-Hand Dwelling house /Apartment,,53.567105,-7.7662469,street_address,201610
2021-6-18,"9 Rinn Duin, Rinfidin",,Galway,255506,No,Yes,New Dwelling house /Apartment,,53.0603164,-8.8101617,street_address,202106
2021-8-24,"107 CLONMACNOISE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,398000,No,No,Second-Hand Dwelling house /Apartment,,53.3215136,-6.3001875,street_address,202108
2014-2-17,"12 ROCHFORD CLOSE, BRANGANSTOWN, KILCOCK",,Kildare,164000,No,No,Second-Hand Dwelling house /Apartment,,53.3955101,-6.6643991,street_address,201402
2017-6-6,"76 CHURCH AVE, EDEN GATE, DELGANY",,Wicklow,282500,No,No,Second-Hand Dwelling house /Apartment,,53.1251443,-6.0771729,street_address,201706
2021-6-28,"2 DRUMBROUGHAS, SWANLINBAR, CO. CAVAN",,Cavan,152500,No,No,Second-Hand Dwelling house /Apartment,,54.1878072,-7.6903395,neighborhood-political,202106
2017-9-25,"21 Cois Cille, Church Road, Carrigtwohill",,Cork,277162.5,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.9119952,-8.2599994,street_address,201709
2014-11-11,"21 PARK COURT, TARA ST, TULLAMORE",,Offaly,65500,No,No,Second-Hand Dwelling house /Apartment,,53.2735202,-7.4960349,premise,201411
2017-11-20,"APT 47, BLOCK A CASTLEFORBES SQ, DUBLIN 1",Dublin 1,Dublin,208000,No,No,Second-Hand Dwelling house /Apartment,,53.3487669,-6.2316404,subpremise,201711
2016-11-11,"51 WALTRIM GROVE, KILLARNEY RD, BRAY",,Wicklow,242290.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1849943,-6.1308542,street_address,201611
2011-1-9,"cartrongolan, drumlish",,Longford,125000,No,No,Second-Hand Dwelling house /Apartment,,53.8205903,-7.768414,locality-political,201101
2013-12-20,"53 Rosanule, Phoenix Park Racecourse, Castlenock",Dublin 15,Dublin,8000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3727265,-6.3393014,premise,201312
2017-1-13,"35 Ferns Close, Ferns Bridge, Monasterevin",,Kildare,70440.53,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1466891,-7.0599493,street_address,201701
2019-9-27,"46 HOLLYBROOK GROVE, CLONTARF, DUBLIN 3",,Dublin,635000,No,No,Second-Hand Dwelling house /Apartment,,53.3653317,-6.2219279,street_address,201909
2016-10-10,"57 HAVEN HILL, KINSALE, CORK",,Cork,291000,No,No,Second-Hand Dwelling house /Apartment,,51.7017971,-8.4988371,street_address,201610
2016-7-29,"ASHE ST, YOUGHAL, CO CORK",,Cork,76000,No,No,Second-Hand Dwelling house /Apartment,,51.9530913,-7.8486198,route,201607
2016-2-17,"157 The Links, Elm Park, Merrion Road",Dublin 4,Dublin,111008,No,No,Second-Hand Dwelling house /Apartment,,53.3138802,-6.2074079,establishment-point_of_interest,201602
2016-4-28,"11 FERNSCLOSE, MONASTEREVIN, CO KILDARE",,Kildare,70000,No,No,Second-Hand Dwelling house /Apartment,,53.1471039,-7.0583836,street_address,201604
2021-3-6,"TROYSWOOD, KILKENNY",,Kilkenny,50000,No,No,Second-Hand Dwelling house /Apartment,,52.6880865,-7.2824004,neighborhood-political,202103
2019-3-25,"TONROE, ARDRAHAN, CO.GALWAY",,Galway,295000,No,No,Second-Hand Dwelling house /Apartment,,53.1712987,-8.8226228,neighborhood-political,201903
2012-10-5,"Ballykenny, Strand",,Limerick,40000,No,No,Second-Hand Dwelling house /Apartment,,52.3954278,-9.0887295,neighborhood-political,201210
2019-7-16,"15B DUN ARD, KNOCKCROGHERY, ROSCOMMON",,Roscommon,182000,No,No,Second-Hand Dwelling house /Apartment,,53.5740955,-8.0862151,street_address,201907
2015-4-11,"44 ASHFIELD, NEW ORCHARD RD, KILKENNY",,Kilkenny,217000,No,No,Second-Hand Dwelling house /Apartment,,52.6670948,-7.2323908,street_address,201504
2021-7-27,"Block 29 St Helen's II, Adamstown, Lucan",,Dublin,5127753,No,Yes,New Dwelling house /Apartment,,53.3412327,-6.4661996,street_address,202107
2016-5-18,"19 ELMWOOD CLOSE, TERMON ABBEY, DROGHEDA",,Louth,137000,No,No,Second-Hand Dwelling house /Apartment,,53.7289185,-6.3338651,street_address,201605
2021-4-6,"COLLA WEST, SCHULL, CORK",,Cork,475750,No,No,Second-Hand Dwelling house /Apartment,,51.5062864,-9.5688802,establishment-lodging-point_of_interest,202104
2015-6-2,"10 ERINDALE, KINGSCOURT, CAVAN",,Cavan,85000,No,No,Second-Hand Dwelling house /Apartment,,53.9006077,-6.8023924,street_address,201506
